,trust_code,scr_year,date,trust_name,trust_type,breach_%_type1,attendance_%_inpatient,ae_scaled,occupied_%_general,inpatient_%_casemix,staff_mix,available_general,total_doctors,nurses,deprivation_q1_q2,nurses_per_bed
3296,RTP,2020,2016-02,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,5.16590991,120.1243869,13.90196114,,56.07919789,1.313067891,619.25,507.1258698,831.2179173,11.63911111,13.42297807
3297,RTP,2020,2016-03,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,5.659779336,120.9180989,13.89423892,,55.85370504,1.312364512,623.5833333,508.6502827,832.9641702,11.58626667,13.35770419
3298,RTP,2020,2016-04,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.088310722,121.2759602,14.01476609,92.17527387,55.93760553,1.31078641,627.4166667,510.1855226,834.8194406,11.53353333,13.30566249
3299,RTP,2020,2016-05,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.167115067,121.7910901,13.98660271,,56.03989164,1.308333588,630.0833333,511.7315896,836.7837283,11.48091111,13.28052472
3300,RTP,2020,2016-06,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.053363809,122.4634886,14.02460814,,56.19502982,1.305006043,631.5833333,513.2884835,838.8570335,11.4284,13.2818108
3301,RTP,2020,2016-07,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,5.961895326,123.2931556,14.12802529,91.05180534,56.38509443,1.300803777,631.9166667,514.8562045,841.0393562,11.376,13.30933967
3302,RTP,2020,2016-08,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,5.974644338,124.1707945,14.24098166,,56.47722679,1.295726789,632.1111111,516.4347525,843.3306963,11.32371111,13.34149458
3303,RTP,2020,2016-09,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.030038237,125.0964052,14.32547181,,56.87119915,1.28977508,632.1666667,518.0241275,845.7310538,11.27153333,13.37829244
3304,RTP,2020,2016-10,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.037462423,126.0699877,14.43418853,91.04,56.98913816,1.283800909,632.0833333,519.635872,847.8770247,11.21946667,13.41400698
3305,RTP,2020,2016-11,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,5.853383613,126.6855981,14.50959372,,57.29706952,1.277804277,631.9166667,521.269986,849.7686092,11.16751111,13.44747898
3306,RTP,2020,2016-12,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.33154399,126.9432364,14.65904135,,57.15041951,1.271785183,631.6666667,522.9264696,851.4058071,11.11566667,13.4787199
3307,RTP,2020,2017-01,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.818905155,126.8429026,14.64011435,91.81380417,57.47737037,1.265743629,631.3333333,524.6053226,852.7886185,11.06393333,13.50773947
3308,RTP,2020,2017-02,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.857820307,126.965155,14.5707658,,57.79088587,1.259679612,631.1666667,526.3065452,853.9170433,11.03679306,13.52918474
3309,RTP,2020,2017-03,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.317026508,127.3099937,14.56743465,,58.13327498,1.253593135,631.1666667,528.0301373,854.7910817,11.03424583,13.54303272
3310,RTP,2020,2017-04,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.181264896,127.8774185,14.63708603,93.13572543,57.94266329,1.247484196,631.3333333,529.7760989,855.4107335,11.05629167,13.54927244
3311,RTP,2020,2017-05,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.424537339,128.2107414,14.6802396,,57.98582763,1.241352796,631.5277778,531.54443,855.7759988,11.10293056,13.55088452
3312,RTP,2020,2017-06,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.723155983,128.3099623,14.75685612,,57.96766575,1.235198934,631.75,533.3351306,855.8868775,11.1741625,13.54787301
3313,RTP,2020,2017-07,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.865984363,128.1750812,14.74716549,92.8125,58.01221945,1.229022611,632,535.1482008,855.7433697,11.2699875,13.54024319
3314,RTP,2020,2017-08,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.998039515,127.9423886,14.7642755,,58.15714402,1.222823827,633,536.9836404,855.3454754,11.39040556,13.51256675
3315,RTP,2020,2017-09,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.196756807,127.6118846,14.79592146,,58.08737951,1.216602582,634.75,538.8414496,854.6931946,11.53541667,13.46503654
3316,RTP,2020,2017-10,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.379097763,127.183569,14.80561208,90.07633588,58.24577424,1.211335264,637.25,540.4572556,854.574396,11.70502083,13.41034752
3317,RTP,2020,2017-11,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.426510948,126.8290329,14.79743562,,58.17700871,1.207021874,639.7222222,541.8310583,854.9890796,11.89921806,13.36500515
3318,RTP,2020,2017-12,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.282395642,126.5482763,14.71657945,,58.09166146,1.203662412,642.1666667,542.9628579,855.9372454,12.11800833,13.32889559
3319,RTP,2020,2018-01,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.279602996,126.341299,14.74640841,89.87730061,57.97051181,1.201256877,644.5833333,543.8526543,857.4188935,12.36139167,13.30190914
3320,RTP,2020,2018-02,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.664042695,126.3506534,14.75473629,,57.65882119,1.19980527,646.1944444,544.5004475,859.4340238,12.60810417,13.29992901
3321,RTP,2020,2018-03,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,8.107218914,126.5763394,14.75216222,,57.49717916,1.199307592,647,544.9062375,861.9826362,12.85814583,13.32276099
3322,RTP,2020,2018-04,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.896852252,127.0183571,14.80364368,92.97971919,57.89547928,1.19976384,647,545.0700243,865.064731,13.11151667,13.3703977
3323,RTP,2020,2018-05,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.466694367,127.2171154,14.75064806,,58.12122561,1.201174017,647,544.9918079,868.6803079,13.36821667,13.42627988
3324,RTP,2020,2018-06,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.130006989,127.1726144,14.71067423,,58.19363874,1.203538122,647,544.6715883,872.8293671,13.62824583,13.49040753
3325,RTP,2020,2018-07,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.005912552,126.884854,14.67721128,85.3125,58.21038281,1.206856154,647,544.1093656,877.5119085,13.89160417,13.56278066
3326,RTP,2020,2018-08,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.029078375,126.59866,14.64798798,,58.1518379,1.211128114,646.75,543.3051396,882.7279321,14.15829167,13.64867309
3327,RTP,2020,2018-09,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.935501096,126.3140324,14.59968627,,58.06052609,1.216354002,646.25,542.2589104,888.4774379,14.42830833,13.7482002
3328,RTP,2020,2018-10,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,6.993101702,126.0309712,14.54896189,93.34365325,58.07366793,1.221492284,645.5,541.3609378,895.0035472,14.70165417,13.86527571
3329,RTP,2020,2018-11,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.196439209,126.0572774,14.57046297,,58.0649676,1.22654296,645.1944444,540.6112219,902.3062598,14.97832917,13.98502835
3330,RTP,2020,2018-12,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.511298202,126.3929507,14.56168084,,58.14132936,1.23150603,645.3333333,540.0097625,910.3855758,15.25833333,14.1072145
3331,RTP,2020,2019-01,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ACUTE - DGH,7.950092598,127.0379914,14.65177338,91.65402124,58.05898041,1.236381495,645.9166667,539.5565597,919.2414953,15.54166667,14.23158037
3332,RTR,2016,2015-01,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.16174014,89.54009421,19.28813262,83.20683112,61.81751365,0.767339927,1093.084167,854.6812661,2370.374214,52.7748,21.68519393
3333,RTR,2016,2015-02,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.736551059,89.81462807,19.2237808,,62.08296523,0.764468407,1088.389167,855.7210238,2368.130485,52.77650903,21.75812253
3334,RTR,2016,2015-03,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,8.200800616,90.21435156,19.19137776,,62.29120831,0.763203909,1082.833333,856.6306513,2365.247627,52.77992708,21.84313647
3335,RTR,2016,2015-04,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,8.901120252,90.73926467,19.18834944,86.00191755,62.41076555,0.763546432,1076.416667,857.4101486,2361.72564,52.78505417,21.94062684
3336,RTR,2016,2015-05,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,9.014684864,91.51019935,19.5220704,,62.42975836,0.765495976,1069.277778,858.0595158,2357.564524,52.79189028,22.04819527
3337,RTR,2016,2015-06,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,9.038324543,92.52715559,19.19637449,,62.5758918,0.769052542,1061.416667,858.5787529,2352.764279,52.80043542,22.1662647
3338,RTR,2016,2015-07,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,9.005820274,93.79013341,19.27556508,79.64071856,62.57083555,0.774216129,1052.833333,858.9678599,2347.324905,52.81068958,22.29531333
3339,RTR,2016,2015-08,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,8.832394139,95.1832931,19.06040289,,62.75180301,0.780986738,1043.944444,859.2268367,2341.246401,52.82265278,22.42692524
3340,RTR,2016,2015-09,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,8.50309213,96.70663467,19.12626887,,62.79476497,0.789364368,1034.75,859.3556833,2334.528769,52.836325,22.5612831
3341,RTR,2016,2015-10,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,8.311137698,98.36015811,19.25860649,82.78008299,62.75835273,0.796569098,1025.25,859.6343283,2327.622027,52.85170625,22.70297027
3342,RTR,2016,2015-11,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,8.117005312,100.225047,19.02981685,,62.90787603,0.802600927,1015.416667,860.0627715,2320.526176,52.86879653,22.85294552
3343,RTR,2016,2015-12,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.636385916,102.3013013,19.07085059,,63.19446326,0.807459856,1005.25,860.6410129,2313.241216,52.88759583,23.01160126
3344,RTR,2016,2016-01,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.398188846,104.5889211,19.29812608,85.77586207,63.22258212,0.811145883,994.75,861.3690526,2305.767147,52.90810417,23.17936313
3345,RTR,2016,2016-02,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.481988556,106.4126162,19.45529593,,62.92323978,0.813659011,985.4444444,862.2468906,2298.103969,52.91712153,23.32048226
3346,RTR,2016,2016-03,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.609623114,107.7723866,19.31675025,,62.60445769,0.814999238,977.3333333,863.2745269,2290.251681,52.91464792,23.43368023
3347,RTR,2016,2016-04,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.140261216,108.6682325,19.35460426,87.08333333,62.55108521,0.815166564,970.4166667,864.4519614,2282.210285,52.90068333,23.51783891
3348,RTR,2016,2016-05,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.116046918,109.7323656,19.23619691,,62.44325939,0.814160989,963.2222222,865.7791942,2273.979779,52.87522778,23.60804938
3349,RTR,2016,2016-06,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.271904142,110.9647862,19.235137,,62.48282061,0.811982514,955.75,867.2562252,2265.560164,52.83828125,23.70452696
3350,RTR,2016,2016-07,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.170165556,112.3654941,19.30902803,88.77887789,62.39598479,0.808631139,948,868.8830545,2256.95144,52.78984375,23.80750464
3351,RTR,2016,2016-08,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.124151194,113.5493532,19.28979819,,62.41974154,0.804106863,941.0555556,870.6596821,2248.153606,52.72991528,23.88970123
3352,RTR,2016,2016-09,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.230570946,114.5163634,19.32083848,,62.48057609,0.798409686,934.9166667,872.5861079,2239.166664,52.65849583,23.95044118
3353,RTR,2016,2016-10,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.375181259,115.2665248,19.33598009,86.33333333,62.47605622,0.79432666,929.5833333,874.3800527,2231.088617,52.57558542,24.0009533
3354,RTR,2016,2016-11,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.403873873,115.614717,19.31856724,,62.43909622,0.791857786,926.1666667,876.0415165,2223.919466,52.48118403,24.0120871
3355,RTR,2016,2016-12,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.550982396,115.5609402,19.36474913,,62.32295533,0.791003062,924.6666667,877.5704992,2217.659212,52.37529167,23.98333682
3356,RTR,2016,2017-01,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.722176471,115.1051941,19.29585483,88.4244373,62.34813935,0.791762489,925.0833333,878.9670008,2212.307853,52.25790833,23.91468718
3357,RTR,2016,2017-02,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.664112214,114.8811085,19.14519587,,62.74890134,0.794136068,924.6666667,880.2310215,2207.86539,52.15647153,23.8774195
3358,RTR,2016,2017-03,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,7.223509652,114.8886833,19.02724277,,63.04617335,0.798123797,923.4166667,881.362561,2204.331823,52.07098125,23.87147538
3359,RTR,2016,2017-04,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,6.925632228,115.1279185,19.02815127,90.48128342,63.09523382,0.803725678,921.3333333,882.3616196,2201.707152,52.0014375,23.89696619
3360,RTR,2016,2017-05,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,6.870127427,115.0629694,18.9557744,,63.36412093,0.810941709,919.6666667,883.2281971,2199.991376,51.94784028,23.92161699
3361,RTR,2016,2017-06,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,6.573553122,114.693836,18.90202171,,63.21094264,0.819771891,918.4166667,883.9622935,2199.184497,51.91018958,23.94538968
3362,RTR,2016,2017-07,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,6.581563648,114.0205183,18.77256099,88.54282536,63.10635515,0.830216225,917.5833333,884.563909,2199.286513,51.88848542,23.96824826
3363,RTR,2016,2017-08,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,6.628361097,113.5365347,18.74182353,,63.0766133,0.842274709,917.0833333,885.0330433,2200.297426,51.88272778,23.99233904
3364,RTR,2016,2017-09,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,6.451576587,113.2418852,18.71381157,,62.70266597,0.855947345,916.9166667,885.3696967,2202.217234,51.89291667,24.01763774
3365,RTR,2016,2017-10,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,6.019332242,113.1365699,18.70018412,87.80487805,62.40722503,0.867845052,917.0833333,885.948449,2203.909538,51.91905208,24.031726
3366,RTR,2016,2017-11,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.704948981,113.3187316,18.72244228,,62.11365748,0.877967832,916.1388889,886.7693002,2205.374339,51.96113403,24.07248907
3367,RTR,2016,2017-12,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.547737057,113.7883705,18.84796618,,61.71185939,0.886315683,914.0833333,887.8322504,2206.611635,52.0191625,24.14015828
3368,RTR,2016,2018-01,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.455677872,114.5454865,18.91065242,87.03910615,61.34845894,0.892888607,910.9166667,889.1372996,2207.621427,52.0931375,24.23516341
3369,RTR,2016,2018-02,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.138047336,115.3840078,18.95713715,,60.70700016,0.897686603,907.8333333,890.6844477,2208.403714,52.17414236,24.32609195
3370,RTR,2016,2018-03,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.154327345,116.3039344,18.97818398,,60.11608902,0.90070967,904.8333333,892.4736948,2208.958498,52.26217708,24.41287712
3371,RTR,2016,2018-04,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.324989509,117.3052663,19.08478087,93.33333333,59.67160405,0.90195781,901.9166667,894.5050408,2209.285778,52.35724167,24.49545351
3372,RTR,2016,2018-05,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.027321193,118.3677945,19.17699324,,59.30346618,0.901431022,899.1388889,896.7784858,2209.385553,52.45933611,24.57223885
3373,RTR,2016,2018-06,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.022536111,119.4915188,19.25133852,,59.01962676,0.899129306,896.5,899.2940298,2209.257825,52.56846042,24.64314361
3374,RTR,2016,2018-07,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.072299423,120.6764394,19.38367614,89.64326812,58.82786052,0.895052662,894,902.0516727,2208.902592,52.68461458,24.70808269
3375,RTR,2016,2018-08,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.233074115,121.7902198,19.43031228,,58.52069441,0.88920109,891.1388889,905.0514146,2208.319855,52.80779861,24.78087179
3376,RTR,2016,2018-09,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.32746143,122.8328601,19.44378831,,58.3324736,0.88157459,887.9166667,908.2932554,2207.509615,52.9380125,24.86167562
3377,RTR,2016,2018-10,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.515195299,123.8043603,19.51813359,86.61233993,58.29254505,0.873960453,884.3333333,911.5888318,2206.703273,53.07525625,24.95329747
3378,RTR,2016,2018-11,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.666615075,125.052639,19.57340044,,58.15376141,0.866358679,880.3888889,914.9381438,2205.900831,53.21952986,25.05598218
3379,RTR,2016,2018-12,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.617106817,126.5776963,19.53206386,,58.21371732,0.858769268,876.0833333,918.3411913,2205.102288,53.37083333,25.17000614
3380,RTR,2016,2019-01,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ACUTE - LARGE,5.367873861,128.3795321,19.70997771,90.34564958,58.15352474,0.851192219,871.4166667,921.7979743,2204.307645,53.52916667,25.2956792
3381,RVR,2016,2015-01,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.34562768,141.9673353,21.54014342,87.06666667,52.44850667,0.949750359,754.845,620.6134124,1162.612043,21.4882,15.401997
3382,RVR,2016,2015-02,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.462184685,141.9272085,21.49426436,,52.6535488,0.957880189,754.9205556,621.0392567,1163.90194,21.49540417,15.41754204
3383,RVR,2016,2015-03,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.629239634,142.0120695,21.34905638,,52.75710584,0.965146432,754.6666667,621.3563683,1165.115,21.5098125,15.438803
3384,RVR,2016,2015-04,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.774475184,142.2219181,21.3634409,89.83050847,52.75026362,0.971549088,754.0833333,621.5647474,1166.25122,21.531425,15.46581351
3385,RVR,2016,2015-05,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.852711752,142.6633069,21.70957797,,52.98987595,0.977088157,753.8333333,621.6643937,1167.310603,21.56024167,15.48499584
3386,RVR,2016,2015-06,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.732250926,143.3362359,21.38812171,,53.21766022,0.98176364,753.9166667,621.6553075,1168.293147,21.5962625,15.49631675
3387,RVR,2016,2015-07,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.747743491,144.240705,21.5248504,87.2870249,53.56903642,0.985575535,754.3333333,621.5374886,1169.198853,21.6394875,15.49976385
3388,RVR,2016,2015-08,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.803042702,145.2237025,21.33436902,,53.80407427,0.988523844,755.5833333,621.3109371,1170.02772,21.68991667,15.4850917
3389,RVR,2016,2015-09,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.886455583,146.2852283,21.47049204,,54.13989513,0.990608566,757.6666667,620.9756529,1170.77975,21.74755,15.4524384
3390,RVR,2016,2015-10,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.063417124,147.4252824,21.70836664,82.6873385,54.50092816,0.991659157,760.5833333,620.7525105,1171.770183,21.8123875,15.40620379
3391,RVR,2016,2015-11,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.146608127,148.9007029,21.48305957,,54.60930493,0.991675619,763.5833333,620.6415098,1172.999021,21.88442917,15.36176825
3392,RVR,2016,2015-12,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.045888224,150.7114899,21.57406061,,54.89558829,0.990657951,766.6666667,620.6426508,1174.466263,21.963675,15.31912517
3393,RVR,2016,2016-01,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.169897002,152.8576433,21.95668896,86.54822335,54.96695879,0.988606154,769.8333333,620.7559336,1176.171909,22.050125,15.27826685
3394,RVR,2016,2016-02,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.29525485,154.4606745,22.27193716,,54.93569161,0.985520226,772.8888889,620.9813581,1178.11596,22.12555486,15.24301846
3395,RVR,2016,2016-03,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.707406162,155.5205834,22.31524214,,54.79256466,0.981400169,775.8333333,621.3189244,1180.298415,22.18996458,15.21329858
3396,RVR,2016,2016-04,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.715562425,156.0373701,22.4639327,88.01498127,54.947684,0.976245981,778.6666667,621.7686324,1182.719274,22.24335417,15.18903178
3397,RVR,2016,2016-05,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.946361437,156.4888147,22.36142404,,55.04328745,0.970057664,781.6388889,622.3304821,1185.378538,22.28572361,15.16529634
3398,RVR,2016,2016-06,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,6.172469602,156.8749172,22.40003513,,55.23052145,0.962835217,784.75,623.0044735,1188.276206,22.31707292,15.14209883
3399,RVR,2016,2016-07,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,6.435428123,157.1956776,22.54160913,83.66583541,54.94945781,0.95457864,788,623.7906067,1191.412278,22.33740208,15.11944515
3400,RVR,2016,2016-08,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,6.394185496,157.2522852,22.5771919,,54.96504877,0.945287933,790.75,624.6888817,1194.786755,22.34671111,15.10953847
3401,RVR,2016,2016-09,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,6.158466707,157.04474,22.6291276,,54.97994336,0.934963097,793,625.6992983,1198.399635,22.345,15.11222743
3402,RVR,2016,2016-10,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.879907102,156.5730419,22.61186617,81.3836478,54.83492023,0.925725524,794.75,626.9530242,1201.47559,22.33226875,15.11765448
3403,RVR,2016,2016-11,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.77919912,155.9739188,22.6055067,,54.85481618,0.917575216,796.1111111,628.4500594,1204.014618,22.30851736,15.12370072
3404,RVR,2016,2016-12,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.718285197,155.2473706,22.66531604,,54.77056981,0.910512171,797.0833333,630.1904038,1206.01672,22.27374583,15.13037181
3405,RVR,2016,2017-01,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.509398141,154.3933975,22.55856773,82.64150943,54.86584975,0.904536391,797.6666667,632.1740574,1207.481896,22.22795417,15.13767525
3406,RVR,2016,2017-02,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,5.325861497,153.7341333,22.3185733,,54.68011768,0.899647875,798.6111111,634.4010202,1208.410145,22.18614444,15.1313966
3407,RVR,2016,2017-03,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.858213589,153.269578,22.16609734,,54.72240686,0.895846622,799.9166667,636.8712923,1208.801468,22.14831667,15.11159247
3408,RVR,2016,2017-04,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.834754554,152.9997316,22.17094266,82.94762485,54.44623366,0.893132634,801.5833333,639.5848736,1208.655864,22.11447083,15.07835572
3409,RVR,2016,2017-05,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.647569522,152.6035994,22.19940887,,54.12313324,0.89150591,803.1666667,642.5417642,1207.973335,22.08460694,15.04013282
3410,RVR,2016,2017-06,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.61283867,152.0811813,22.2015287,,53.80483212,0.89096645,804.6666667,645.741964,1206.753879,22.058725,14.99694132
3411,RVR,2016,2017-07,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.516034971,151.4324775,22.14732175,81.44078144,53.52947169,0.891514254,806.0833333,649.185473,1204.997496,22.036825,14.94879557
3412,RVR,2016,2017-08,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ACUTE - LARGE,4.713345237,151.1860736,22.12642634,,53.26360563,0.893149322,806.8888889,652.8722913,1202.704188,22.01890694,14.90544986
